5450,4320,0
3622,381,1
136,1907,0
3719,4860,0
1923,3304,2
2238,1675,1
164,383,2
2096,4719,0
4580,2593,0
1185,3517,0
5106,5088,2
4390,140,1
4221,4660,0
4749,1703,0
1302,4607,0
4624,2755,0
4178,328,0
1978,3548,0
3810,2681,0
2478,467,0
2063,1684,1
999,1921,0
4546,3971,0
5194,5341,0
1596,1664,0
2211,1475,1
297,1422,0
3555,1572,2
1118,3968,2
1724,1326,0
46,3595,0
1323,922,0
3549,1381,1
566,1662,2
1386,600,2
5199,1861,0
628,4801,1
2745,3303,1
753,5158,0
3250,2460,0
1576,2172,2
1924,2736,2
647,4831,1
3091,1674,0
3364,5208,1
2020,4054,0
5043,1591,0
324,500,1
2754,1560,0
3223,4515,0
4377,5198,0
483,764,2
4974,3832,1
4786,3623,0
4247,3723,0
1255,327,1
2174,2989,1
3896,2132,2
4515,3941,2
1663,3076,1
3523,4232,0
4490,337,0
5164,2592,0
2241,84,2
1218,4463,0
5490,2221,0
1827,241,0
3399,963,2
1291,4941,1
3178,2545,1
328,4712,0
2406,3040,0
2022,3835,1
4704,2811,0
4881,1843,1
3554,2215,1
3142,4453,1
5490,3185,1
3753,1683,1
3605,524,1
506,2315,2
141,3582,2
2470,2568,2
2001,1611,2
750,4658,0
1150,3973,2
450,4820,2
5172,808,2
370,2,2
319,4606,2
4141,1513,2
1488,1022,2
2575,335,2
5378,3798,2
213,3918,2
4981,5272,2
2827,1491,2
3605,3978,2
534,3723,2
4607,4844,2
1222,2529,2
4364,1665,2
4539,570,2
4192,3502,2
2786,5135,2
4812,2485,2
626,4656,1
5159,1244,1
3065,833,1
2559,2928,1
746,281,1
1733,4755,1
1371,918,1
4793,1484,1
4231,1966,1
4873,1252,1
3716,1187,1
4372,4368,1
1423,1055,1
5088,2274,1
720,761,1
3692,5489,2
3728,233,1
2219,85,1
4393,4497,1
4839,5265,1
4558,1288,1
2846,4641,1
222,3505,1
4852,3439,1
4083,5273,1
5301,3978,1
5467,1163,1
5121,2842,1
4532,3054,1
3752,1176,1
4739,270,1
4893,3464,1
1934,4688,1
2648,3099,1
4119,2711,1
4336,1811,1
5058,209,1
1284,3369,1
485,2342,1
1554,2960,1
1227,5171,1
3770,1194,1
5461,1817,1
2,941,1
345,1455,1
813,4948,1
1308,219,1
1429,5420,1
3391,959,1
3263,1329,1
4099,2473,1
5314,3300,1
1218,1386,1
222,995,1
3662,4321,1
4714,2752,1
1788,4276,1
2909,3228,1
4251,2106,1
1330,3200,1
2290,537,1
1718,3950,1
5267,2536,1
5064,3773,1
5430,469,1
27,266,1
2033,888,1
600,5464,1
1687,687,1
338,2106,1
1424,5148,1
4828,3247,1
1108,282,1
1107,2590,1
4459,4612,1
5436,368,1
1800,3074,1
5490,925,2
1782,3150,2
2486,1129,2
5080,438,2
383,4504,2
1876,411,2
4661,4267,2
1896,3126,2
4354,2402,2
4892,1658,2
1933,4111,2
88,4007,0
4686,2579,1
1007,1425,1
892,473,0
5168,1530,2
791,4859,2
3769,5373,2
2538,5186,2
2443,1672,2
4162,1733,2
1115,666,0
2058,242,1
796,4148,2
586,1346,1
3245,4317,2
1630,2217,0
1055,4091,0
3916,1820,0
1754,1057,1
4635,4110,1
1936,3692,0
4379,2407,1
4059,3390,1
5057,2125,0
4784,144,0
5373,3382,0
2505,5006,2
3036,2768,0
100,4368,2
5349,1964,2
726,1443,2
871,2410,1
2893,2908,2
1527,3547,2
1922,5154,2
2431,4100,2
132,2460,2
1956,1372,0
4619,3076,1
585,4265,0
2048,1918,2
666,1913,2
1756,1449,0
1355,4503,0
1294,1042,1
106,3270,2
5406,2935,0
4480,3180,1
1265,5209,0
2158,5469,0
2856,1255,0
3906,1618,0
2193,4039,0
4283,3411,0
5297,300,1
5302,2138,2
1613,2563,0
640,3617,0
4362,1270,0
560,4671,2
1208,2196,2
3028,3510,1
4929,3453,2
2746,3110,0
4530,5442,0
2415,2155,0
3547,1946,0
5473,2381,0
2586,3315,0
5163,3249,1
500,4054,2
5118,3879,1
5229,939,0
2496,2326,1
665,3313,1
4323,1842,2
5435,1984,0
2370,50,1
2605,2065,1
3156,2727,0
2496,4317,0
1283,4883,2
2235,1932,2
5181,567,1
1898,4545,1
2594,876,1
4218,3413,2
3146,1862,0
4608,5222,0
2375,875,1
98,2143,0
110,337,2
5261,3296,0
4382,4628,2
3839,330,1
3541,5463,2
5430,2510,0
5026,153,0
3571,1824,0
5195,830,1
4258,3344,2
5490,5357,0
4087,3073,2
506,4965,2
3259,847,0
4489,2923,1
4998,121,1
3016,3279,1
25,1017,0
2595,2932,0
3131,3523,0
1499,1165,0
2910,2726,0
930,2501,0
5382,3504,0
2033,4837,2
2374,3597,1
2606,4547,2
2685,4595,1
1010,5330,2
2578,4980,0
733,563,0
2488,937,2
2909,2001,0
5104,2093,0
3630,1045,0
2697,3987,2
1847,1116,1
1059,5232,2
2021,869,0
1439,4217,0
914,330,1
1373,1293,1
2237,3994,1
1511,4466,2
21,3059,2
4602,2254,0
1843,5168,0
2377,3356,0
2477,4744,2
4979,2388,0
2991,1831,1
399,4390,2
3636,2720,2
1949,4316,0
2949,3339,0
3746,5313,2
1118,3208,2
3010,2603,0
946,3946,0
2991,5111,1
431,3878,1
2072,2362,1
4790,3741,0
2863,2559,0
3664,4506,0
419,3378,0
1697,4251,0
1637,348,1
243,191,0
3573,2607,0
601,385,0
4087,3232,0
2922,207,1
2301,4898,0
1409,5077,1
2743,1134,1
4343,1363,0
2264,5348,0
4483,2350,0
3091,2974,0
4640,4355,0
4764,3543,0
529,5063,0
5156,922,0
362,92,0
46,4864,0
245,2241,0
3736,146,0
2594,217,0
5301,3682,0
1870,2047,0
3996,4231,1
3096,414,0
1030,5092,2
3253,791,1
72,2003,2
719,5454,0
4440,3792,1
2479,3860,0
610,4959,1
3115,818,0
4996,1116,1
3274,1195,1
4500,4930,1
225,5287,2
1721,5204,0
5243,4831,0
2757,711,0
182,4006,2
3116,4418,0
2841,5078,0
562,3456,2
2330,4334,0
2690,1699,0
2559,4064,0
4148,4747,1
1532,2753,0
2279,4819,0
4662,5267,1
1558,190,1
2240,1201,1
941,4360,2
1953,2067,2
303,2192,1
5371,126,1
4872,1291,1
2354,5300,1
2069,3547,1
5407,2953,1
3874,1082,1
1594,1808,1
3298,2489,1
4855,5050,1
4473,5146,1
2428,2207,1
2546,4192,1
3025,3376,1
440,4096,1
1221,2681,2
2946,3951,1
2395,745,1
1888,2853,2
1766,4217,2
4702,2532,2
2694,2523,2
5459,1079,1
3319,1848,2
3799,2738,2
708,4024,0
415,3625,2
3414,2325,0
2015,3990,0
1999,5133,0
5168,1546,2
3448,4974,2
470,1897,2
5384,4461,0
2501,3842,0
4757,4887,2
1137,5408,0
1620,2546,0
3334,3999,2
4771,2724,1
3606,1927,1
1208,5346,1
2992,5422,1
492,130,2
1990,2521,2
3900,3766,0
5120,114,1
1533,2494,2
639,1335,2
4675,2004,0
1606,4284,0
268,562,1
4208,4961,0
4398,188,1
2220,301,1
5294,4992,1
405,1409,1
3530,1470,2
1292,4812,2
2243,4192,0
4623,2829,2
1429,1156,1
5242,4585,2
1461,3691,2
1495,5134,0
1955,4721,0
3565,1592,2
2964,625,1
5499,4900,2
3401,2100,2
511,641,1
563,3771,1
2939,571,1
4437,3743,0
1204,4868,2
2006,1568,1
3349,3350,1
3363,1151,1
1890,1034,1
4330,1505,2
2782,1063,1
707,3402,2
3966,671,1
2277,6,0
3779,4267,2
4501,2659,1
1605,4666,2
1031,34,0
1082,4830,2
2412,3328,0
2565,5013,1
1178,4291,0
3040,1912,0
2031,5255,2
474,2200,2
232,3260,2
555,2196,2
1658,127,1
2753,2647,0
1997,5330,2
2952,816,0
4276,3862,1
1387,5009,0
4088,2281,0
2634,5448,2
3752,227,0
1083,2478,0
5409,851,1
5047,402,1
930,113,0
4006,2282,1
4476,3451,0
3224,2356,1
608,70,2
4623,2368,1
4356,1724,0
5079,5207,2
2619,2443,1
3335,4609,0
3417,3654,1
54,3654,2
4036,2498,0
1846,4071,1
2789,4866,1
2597,529,1
1190,3082,2
3389,5185,1
361,1695,2
3323,2485,1
4897,4001,0
2430,5083,2
22,1732,2
912,4964,2
1850,3124,0
964,3142,2
4209,1378,0
421,24,1
2969,4047,1
4769,2590,1
1700,2608,2
1087,5456,0
2851,4257,0
5188,1131,1
3085,2571,0
1596,4257,0
2219,4624,1
4792,4544,0
165,2835,2
465,165,2
4477,3074,0
4518,3175,0
4639,4004,0
3614,2890,2
4143,5382,2
4439,645,0
334,4351,1
2907,5505,1
2108,714,2
2388,1152,0
4160,2177,2
3605,3560,1
2324,1285,1
1732,1669,2
2176,481,1
3835,3993,0
605,3240,1
46,5245,2
5082,2187,2
3476,561,1
354,4349,2
4745,1963,0
1274,4895,1
3961,2211,2
2334,2634,1
1859,2025,1
718,897,0
279,153,1
4109,2972,1
4907,2195,2
4788,4374,0
1353,251,1
3317,5112,2
2009,945,2
427,94,1
4714,3645,0
3737,1601,2
631,2560,2
2451,2847,2
2632,1308,2
1953,2567,1
117,3203,2
234,965,2
2425,2858,1
3390,721,2
1599,617,1
2207,2695,2
2612,4285,2
2312,744,2
2312,1735,1
2361,1145,2
1351,5478,1
705,25,1
469,662,0
1151,3951,0
3832,1942,2
4190,2510,2
2798,867,1
5061,4106,1
2094,208,1
1444,5113,2
2208,1331,1
4884,3179,0
1315,4842,2
2021,5310,1
4196,366,2
4147,1994,1
2714,4408,2
1974,3357,1
1606,2637,1
1810,711,1
1604,4652,2
359,3033,1
4001,2559,1
4106,4859,1
233,1648,2
679,1121,2
1029,3066,0
2744,3910,0
5109,406,0
4142,4626,0
3114,978,2
4428,1089,1
3297,2290,2
3656,1121,2
4364,4832,2
3597,667,0
2608,1734,2
1967,1665,0
3459,4527,1
4367,1503,0
2213,2912,1
1422,4911,2
784,7,1
1041,2230,1
4621,4556,2
4191,3247,1
2854,959,1
2729,345,0
2133,646,0
1856,3013,1
1966,988,1
1065,1886,0
1710,4879,0
4591,2952,2
5275,2324,0
3652,5207,2
1134,2761,2
858,2412,2
3497,675,2
2867,3240,1
5011,338,0
2670,4627,0
26,4933,2
4112,5338,0
985,5230,2
1878,2762,0
2143,2824,0
3660,2214,2
4267,1588,1
713,5230,0
4603,4096,0
2802,338,0
2626,1678,0
49,160,0
3589,5079,0
5349,4689,1
3731,4078,0
4889,1512,1
2014,4252,0
3366,5233,2
1752,1606,0
396,3312,0
3402,2180,2
5486,4385,2
2150,2625,1
524,214,0
4151,4479,0
1758,3623,2
2705,5016,2
4643,1576,1
3424,5356,2
3776,2135,1
2991,1368,1
871,275,1
5405,2967,2
1785,1969,1
4503,3114,0
5167,3179,1
3703,3030,2
1395,3002,2
3181,988,1
791,1333,2
3765,3640,0
3747,2119,1
739,1900,2
1744,4852,1
862,4195,0
4528,806,2
1578,4818,2
5177,4315,1
2620,1617,0
1253,4100,0
3714,4311,0
2623,5223,2
1054,963,2
332,1267,2
2162,2932,2
3844,1947,2
5118,1142,2
5033,1460,2
3469,3484,1
1743,3840,1
2035,4190,2
4987,5486,1
3199,2690,2
2251,4491,2
3843,4113,1
4558,639,2
538,2210,2
4040,4200,2
584,2972,2
243,94,1
5303,2528,2
321,1211,2
670,3190,2
1628,1547,2
4013,4974,2
4816,2321,2
1608,4648,2
4540,4642,2
5267,4085,2
4053,4593,2
2524,590,1
1725,3314,2
5413,4791,2
5065,654,1
4081,4903,1
3190,2555,1
4848,4383,1
2700,696,1
3163,5037,2
2022,900,1
1328,5227,1
5338,660,1
1987,4917,2
727,3029,2
35,1583,2
1119,812,2
365,350,2
751,3788,2
1797,1468,2
1456,3297,2
2570,2854,1
3256,831,2
2658,1086,1
495,5376,2
2147,4426,1
2842,424,1
4661,1966,2
4432,576,2
142,2862,2
2715,3571,2
1211,4143,2
481,1505,0
5401,4667,0
1066,554,1
4961,3714,1
3182,2005,1
1814,1941,2
1866,3261,2
3846,3375,2
3256,107,2
3604,4998,1
3519,957,1
4236,1833,1
1335,3577,1
1687,2280,1
4043,5175,1
638,4983,2
4176,3394,1
3576,3042,2
4333,1680,2
886,4778,2
4796,3273,2
4100,4149,1
3441,291,2
4187,81,1
2626,2489,1
3461,805,1
4008,1404,1
1302,597,2
1150,5327,2
2272,4141,2
3684,3209,1
2246,3570,1
553,4323,1
2661,1406,2
5458,4202,2
3947,3850,2
1476,1508,1
3014,3343,2
5480,4670,1
2261,1538,1
3534,1703,2
1268,2824,2
5189,2911,1
1080,1216,1
777,2849,2
3862,4078,2
1369,3148,2
5192,2800,2
882,2440,2
1513,3184,2
5173,2772,2
5383,4670,1
1542,5019,1
4045,1903,2
247,4902,2
1417,4605,2
4368,4247,2
521,2039,2
5344,3006,2
1330,5231,1
4751,2764,2
59,2452,2
2387,3355,1
1763,2769,2
1660,5106,1
2563,3360,1
4634,4570,2
718,1013,1
4236,3906,1
4484,3722,1
3671,1988,2
932,1460,2
4633,2915,2
5499,4439,2
1778,2654,1
5036,3129,2
192,1937,2
1898,305,1
2519,3169,2
1417,1942,2
7,2907,2
5174,1947,2
1073,2746,2
5305,2242,2
5234,5263,1
5371,2476,2
1072,3856,1
3018,825,1
4939,1214,2
3136,410,1
4237,242,1
717,1370,2
2919,4417,2
5,1926,2
5124,56,2
1506,5066,1
2331,1988,2
5007,153,1
4928,4525,1
3182,5316,1
4257,2099,1
505,3163,1
4631,3783,2
2179,5007,2
3130,246,2
1321,4908,2
3859,3126,2
1231,4046,2
1516,560,2
5172,3938,2
2731,5456,2
2513,690,1
4099,2691,1
1177,1955,1
1098,3032,1
680,2032,2
1322,5288,2
309,5432,1
3060,1642,1
5395,852,1
496,5348,2
3296,3586,1
541,280,2
3094,5454,1
4555,1179,1
4293,1672,1
3671,3723,2
674,4541,2
355,978,2
2949,432,1
4394,2177,1
4633,4498,2
2924,3791,2
62,296,0
2239,4116,2
1383,3125,0
2506,714,1
888,2491,2
1670,3780,1
691,191,2
2705,2186,0
1843,2843,2
4666,4042,1
1742,1973,0
4833,2110,2
3826,3383,1
4393,3680,1
1457,767,0
370,456,2
2380,1162,1
3240,4730,2
5307,3647,1
3975,3384,1
2038,3167,2
550,4453,0
5025,4045,1
4098,5372,1
4282,1233,1
3204,2161,1
2242,4730,1
4038,703,1
5496,1211,1
2374,1769,1
519,3275,2
885,2593,1
1388,2991,1
3044,890,2
3898,4153,2
349,1121,2
4152,2232,2
4612,3116,2
4650,4513,2
2664,4535,1
4536,3814,1
4077,2197,1
720,4459,2
4905,3561,2
2963,3029,2
4226,1496,1
4072,306,1
2132,3110,1
5206,3228,1
4255,1696,2
745,869,2
1296,467,1
2147,381,1
3725,2486,1
2996,4591,2
1727,4971,2
3807,1091,1
4686,4490,2
1887,2932,2
3040,4725,2
1596,1013,1
1297,3432,1
1962,3404,2
1927,1938,2
2363,599,1
5125,1327,2
3005,2575,1
3906,1351,2
3255,2047,2
2751,3144,2
3819,2815,1
3565,4455,2
802,543,1
2319,5286,1
2375,1439,1
683,2165,2
935,2310,2
613,1313,2
48,4592,1
4875,3214,2
1177,2614,1
4178,1736,1
614,4525,0
1597,5050,2
5485,4243,2
5046,82,1
4230,5185,2
3522,5369,2
2134,3612,1
4359,5350,1
1672,3576,2
3792,4075,2
3086,154,1
4429,2563,1
628,2447,1
5474,1956,1
3395,706,2
4438,5362,2
1265,1486,1
4292,398,1
380,4405,1
2104,456,0
4291,1010,0
736,389,2
5061,3499,2
1755,3389,0
1781,3929,0
3958,3997,2
4780,585,1
454,4521,2
1837,2680,0
5367,3755,0
1133,3045,0
3609,418,1
387,3231,2
2770,3344,2
5476,2684,1
1908,462,1
4549,1346,0
4382,5057,2
2308,1468,1
2169,3791,0
3399,3897,2
3453,2019,1
3562,1728,1
4955,345,1
277,571,1
1785,4021,2
1865,1,1
2488,808,1
2985,2253,1
4425,4013,0
1216,3151,2
2968,1420,1
4916,3548,2
3570,108,1
1163,4221,2
126,2511,0
194,4149,0
3736,1132,1
3558,3712,2
1590,935,1
1647,4693,1
4746,1379,2
3578,1192,1
2039,3964,1
4815,5245,0
304,4385,2
1885,4795,1
2034,906,2
2002,4076,1
1636,4937,2
2159,465,1
2385,3238,1
2772,3084,0
5305,1843,0
3861,2040,0
4781,3688,0
1312,3900,2
2797,391,1
2334,1566,0
5200,1592,1
3310,1848,2
1920,218,1
1911,1542,1
2527,1480,1
2965,4665,1
2514,4810,0
2482,2721,1
2541,736,1
544,5327,2
3099,1279,1
3301,1438,0
1651,4489,2
1796,4423,1
4406,2022,1
3210,2700,2
1719,2602,1
822,1418,1
804,1086,2
4764,1213,0
931,2964,2
1169,1033,0
2128,4145,1
1300,1030,1
2782,4302,1
4291,841,1
5174,1768,2
2585,320,1
862,796,1
4750,2923,1
2108,4527,0
804,5217,2
4803,5457,0
4693,3584,2
1302,1156,1
4257,4327,0
228,1635,1
1676,4807,2
1007,334,2
2771,319,1
3818,3293,1
1258,5370,1
3,4485,2
1235,1960,2
3740,1491,0
27,2913,2
1117,1854,1
1275,4728,0
1543,4607,0
792,113,1
4180,1542,1
1017,379,2
938,4152,2
2658,2242,0
3654,2314,2
2710,2293,0
5087,3528,0
398,3859,2
3399,54,1
5059,210,1
3215,1630,0
5057,26,1
4701,3588,0
1771,3021,0
3125,4676,1
4194,5040,2
490,536,1
1153,41,2
3449,1403,1
5390,3409,1
2588,3051,1
4337,2769,0
2736,5158,0
3342,4680,1
1190,524,1
342,2115,0
3586,4759,2
3357,4664,2
851,556,2
3248,3127,2
1478,3201,1
1669,4670,1
316,3121,2
1981,4607,1
4746,1039,1
1334,753,2
2459,175,1
5204,939,0
781,2312,2
2720,4801,1
4957,1047,1
3977,5373,2
31,420,2
1445,2803,1
3158,3853,1
1470,518,1
2091,5413,2
4666,2937,0
934,4916,1
4897,3366,1
3439,3112,0
3764,5425,2
688,3224,2
4706,2068,0
3099,1421,0
5323,774,1
1802,3839,1
4899,3506,1
2982,5282,2
3473,2610,2
4267,856,0
5004,535,1
5335,5100,0
5024,4306,0
5428,673,1
3311,5264,1
1490,1705,1
4837,171,0
2332,461,1
3686,854,2
5330,1983,1
4943,1563,0
3409,2697,2
2079,555,1
878,923,1
2348,3440,1
4338,1772,2
1463,2612,0
4550,4843,0
1157,4598,2
3222,3715,1
5046,3406,0
2945,1942,2
3971,3249,1
1729,5179,0
2075,3018,0
141,4046,2
1337,839,2
2397,3802,0
5153,554,1
1149,2433,0
3640,3064,0
5323,3108,0
389,2775,1
2143,4640,1
4723,3272,0
463,3198,1
2728,2101,0
366,3692,0
2337,5089,0
1149,2697,2
228,4990,1
3920,467,2
4382,3600,2
1263,1713,2
4060,1218,2
50,3303,0
1928,530,1
1354,1454,1
3226,1035,0
776,3595,0
2297,3327,0
5295,509,0
3699,2424,0
1017,2245,2
125,2130,2
4983,3537,2
602,3749,0
1401,5276,2
4692,3440,1
881,2995,0
4968,1102,1
2178,2152,0
5151,1656,0
774,485,0
4551,1493,1
4433,1133,0
4597,4511,2
2014,4886,2
3552,1805,0
3888,4501,2
3637,2890,0
4346,1423,0
732,4422,1
564,4961,2
3639,3333,0
4924,460,1
5347,4616,2
1054,5325,2
166,1582,0
130,1468,2
4605,3838,0
4844,4755,1
1149,601,2
1924,300,1
2632,5470,0
528,1648,2
4512,4492,0
742,2078,2
5301,2419,2
1994,4210,0
422,1139,1
2948,4721,0
1187,4227,0
3622,1105,1
1370,3952,0
1188,1248,2
5107,783,0
3918,3354,1
3861,3212,1
613,961,0
630,4251,0
1897,4986,0
3951,3864,1
259,1584,0
2265,463,1
3223,3102,2
646,950,1
3972,3048,0
654,4300,0
339,3474,2
3075,4837,0
5135,1418,0
3211,5159,0
908,2397,0
1702,3718,2
433,1741,2
632,2321,0
2361,4525,1
1026,2435,2
3037,3988,1
3427,1979,2
425,2412,2
1838,5341,0
1996,3979,0
1555,725,0
1878,1186,1
4740,5375,0
3338,4074,0
3151,3176,0
1003,4401,1
5494,4940,1
4003,2758,2
3473,1130,2
4995,4514,0
3584,2369,2
233,1169,0
1223,4999,2
2137,2065,1
3697,1646,2
279,2830,1
4144,3177,0
1999,2618,1
71,3862,0
4317,500,1
3668,5425,0
3762,3336,2
82,4625,2
4693,4985,1
4593,1774,1
1380,2802,0
1591,4202,2
747,3300,2
2772,4640,1
5101,5121,0
1829,2657,0
3971,4704,1
1603,3186,0
225,4921,2
1128,485,0
788,2520,2
545,4299,2
2616,1334,1
667,1302,0
4889,3654,0
3750,5031,1
1540,868,1
4077,1574,0
3968,2055,1
2825,1866,0
4144,1234,1
3106,2610,0
159,3816,0
2325,3945,0
2968,1659,0
3058,5095,0
272,1551,0
2024,40,1
634,447,0
2676,984,1
389,741,1
5328,122,1
4228,11,1
3175,671,0
3969,4623,0
4001,3206,0
4195,2500,0
4846,3676,1
2523,4350,1
4614,167,1
3650,1202,2
878,4249,0
2103,474,1
3413,2813,0
4356,2145,2
1198,4857,2
3674,5489,0
825,4518,0
2715,5179,0
3521,3381,2
319,5231,0
3198,5398,2
4067,5489,1
3933,345,0
2956,2774,2
4495,4570,0
4253,3502,0
4805,81,1
4848,2827,0
7,3745,0
1012,1789,2
3363,5317,1
311,1052,0
5298,2719,0
1513,216,1
3889,3153,1
288,4603,2
2539,757,2
4589,1275,0
3230,1894,2
5080,3160,2
1118,2485,2
2886,5411,0
1739,3895,2
4624,2482,0
2171,4428,0
2366,755,0
3059,2468,0
263,4083,2
3377,1723,2
2966,5120,2
3847,3430,1
1337,1344,2
2809,3474,0
5248,1178,1
5159,3025,0
192,3498,2
4679,5337,0
4145,3364,0
4397,153,2
3317,5229,2
1975,2634,1
4807,891,0
2327,1972,1
2046,2987,0
4938,5066,1
4292,557,0
2233,644,1
4695,2293,2
2125,4014,0
1588,2041,2
5172,3406,0
4336,1519,1
3330,620,2
3707,1163,1
4903,5251,0
229,155,1
1362,3402,0
5119,4844,2
5036,3932,2
553,3438,2
1577,2360,2
4545,1959,2
1393,5094,0
1160,5396,1
4495,1120,1
29,1529,2
317,1072,1
2126,3954,2
3073,2688,0
4154,4766,2
2033,3386,0
4252,4669,0
5188,3381,2
5017,1103,1
260,4898,2
5349,1863,2
3161,2997,0
342,3547,2
5343,3511,2
3892,313,1
1934,2057,1
4358,2076,2
347,4482,2
1571,747,2
5090,4363,0
5227,3308,1
5240,5360,2
3782,3706,2
5366,5077,2
3534,2481,0
1406,135,1
5401,870,1
3824,4728,0
1985,2224,0
5200,108,1
1098,4390,0
3162,1760,2
3381,3958,1
1854,4710,2
1115,1449,0
2502,4184,1
2508,3590,0
63,2982,2
3273,274,1
5244,4402,2
5085,5285,0
1968,4961,0
4246,997,1
1135,2147,2
905,437,2
5026,2203,0
4019,349,1
5469,2754,1
3959,2889,2
3152,4255,2
171,667,1
811,4495,2
1846,5224,1
1664,2079,1
3961,4305,1
2391,3331,1
4771,2306,0
761,4348,2
5313,3335,1
3995,2339,0
3580,2318,2
2307,3233,2
1916,1327,2
4095,4898,0
3137,4084,2
4807,2564,0
1647,3978,2
4328,4494,0
3539,1480,2
1243,2280,0
2335,2749,2
2132,1143,1
496,153,0
2173,1141,2
2233,1698,2
1855,2328,1
893,1085,2
2447,5445,0
5002,4848,2
1980,2198,2
1178,5054,0
4642,3778,0
196,3222,2
3194,1805,2
4858,3900,0
1113,555,1
5209,1980,1
3434,4176,2
3489,1937,1
3321,1001,0
3369,978,2
2311,3635,1
1610,3037,2
4442,964,2
317,1566,1
4093,1982,2
3821,5483,1
5458,1126,2
4134,1139,1
5159,450,2
65,903,1
2302,4765,2
2063,4576,2
1386,4532,0
4020,2954,0
3219,105,0
2898,5019,0
5430,988,0
4249,100,0
4508,685,0
398,2772,0
2179,1012,2
4020,5233,1
4055,3580,2
3701,4184,2
4976,5351,1
4961,3824,2
1988,3238,1
495,4613,1
506,2016,1
4945,1867,1
2578,4369,1
3550,3592,2
2911,586,2
683,2134,2
2856,1931,2
801,2906,2
1691,1448,2
2882,1629,2
2921,753,2
3247,375,2
2993,5417,2
4521,225,2
2492,1937,2
1556,3825,2
2675,4336,2
2399,3064,2
2408,3242,2
2982,134,1
1189,1612,1
3628,5098,1
4169,3366,1
4688,1850,1
1837,2363,1
2130,938,1
1517,3967,1
1575,895,1
4741,3795,1
4459,1770,1
412,3897,1
4481,1567,1
3397,5111,1
1428,585,0
3359,585,0
4929,2771,0
527,4675,0
2912,4231,0
2293,652,0
3718,4069,0
5415,5250,0
1697,1641,0
141,2539,0
4682,3666,0
2610,2032,0
602,4843,0
1391,2274,0
4852,9,0
477,1275,0
4764,3106,0
1977,1858,0
1049,395,1
1715,117,1
4665,4842,2
3186,3016,2
3434,942,0
2126,2608,1
4144,514,0
3217,476,0
3055,4656,0
2513,2677,0
2333,2330,0
5047,2519,0
4193,1867,0
2402,18,0
3992,2137,0
5446,3609,2
5113,895,0
700,2248,2
733,648,2
2995,2116,2
5494,3023,1
4250,668,0
882,1348,0
1140,5107,0
3244,2816,2
5047,1065,1
3775,3375,0
3034,2009,2
5145,3969,0
449,1255,0
1788,1471,1
22,1556,0
3261,187,1
1819,4926,2
4368,5355,1
4754,2007,0
411,3345,2
2591,3180,2
820,1995,0
5141,1737,0
1088,4083,2
3521,3692,2
5499,3228,2
5494,4187,0
2407,748,0
2612,349,1
4151,4486,0
4616,3415,1
5207,2770,1
419,1843,1
1939,4596,0
1838,4652,0
2043,2449,0
1804,185,1
1991,1906,0
2764,1469,1
1566,4439,2
3568,4195,0
3903,3015,2
4057,2667,0
28,1084,0
3565,815,2
4030,1399,2
3104,3470,1
1673,2386,1
2833,2745,2
1634,3358,2
1348,2364,1
5102,4245,1
1466,2052,2
5403,249,0
3266,3479,0
2257,2644,1
969,2852,0
3425,5451,0
4753,4389,1
2260,1498,1
3545,93,1
1400,4279,2
3266,1632,2
795,3008,2
1400,3868,2
2537,5226,1
5138,2127,2
468,3837,2
30,3526,2
5116,5246,0
1097,5377,0
5449,4391,0
83,5488,0
927,5258,2
3478,1318,2
1271,14,0
2814,3494,0
4462,968,0
2669,655,0
200,2396,2
4572,4164,0
3444,3452,1
3423,1172,0
2457,1652,2
2535,643,0
4579,2411,2
2810,2188,0
2525,1784,2
5410,2533,0
1602,3887,2
731,962,0
3485,4097,0
5010,4079,0
221,2487,2
4117,1830,1
2557,1269,2
5365,5029,0
3546,1701,0
299,4862,0
4361,2422,1
4011,991,1
775,2627,0
873,4529,1
1759,3829,2
635,4297,2
3396,3527,1
919,3019,2
3827,5364,1
4241,3320,2
1074,3277,0
5228,4927,2
3601,3282,0
4443,2875,0
3216,3466,0
1303,4699,2
2986,698,1
1640,2497,0
3784,865,1
1765,967,1
5399,1717,0
4877,150,1
1851,1595,0
2687,4622,0
3462,2442,2
3876,769,1
5479,2320,2
1064,4056,0
4674,4838,0
466,3758,1
5311,3465,2
5259,3246,0
5312,1720,0
2975,44,1
4308,4281,1
2628,1342,1
4800,3374,1
5035,4526,1
2081,2652,1
2572,5001,0
176,2679,2
4294,3919,0
4335,3915,1
4058,2831,0
1559,5339,2
235,1206,2
2955,2029,0
1306,4395,2
4668,2146,0
2084,1860,1
504,3009,1
2156,4711,0
4104,845,0
4829,3393,0
3070,3047,0
4657,186,1
3607,2027,2
211,710,1
3347,3587,0
5368,1014,1
4301,1462,0
3471,582,1
3833,4259,2
4767,2191,0
5332,1661,1
2776,4018,1
1278,2389,2
377,2303,1
3886,581,2
990,619,2
4773,4991,1
3368,1325,2
4034,4569,2
3431,656,2
4727,1081,0
4271,4126,0
1002,765,1
4203,3632,0
1581,1210,2
4456,3100,0
526,3475,2
1410,1067,1
1028,480,1
814,1027,2
1458,4216,2
3140,3173,0
4949,4256,0
4156,5067,0
3332,4487,0
2225,2464,0
846,4644,0
4376,2540,0
3849,2372,0
